Time,Activity,Interruption,Changed_Activity,AC_status,AC_Setting,TV_status,Light_status,After_Interruption_AC_status,After_Interruption_AC_Setting,After_Interruption_TV_status,After_Interruption_TV_Setting,After_Interruption_Light_status,After_Interruption_Light_Setting
2025-03-22 19:30:00,drink,,,On,23,On,On,,,,,,
2025-03-22 20:00:00,pay_bills,,,On,23,On,On,,,,,,
2025-03-22 20:30:00,communicate,,,On,23,On,On,,,,,,
2025-03-22 21:00:00,watch_media,,,On,23,On,On,,,,,,
2025-03-22 21:30:00,watch_media,,,On,24,On,On,,,,,,
2025-03-22 22:00:00,prepare_for_bed,,,On,22,Off,On,,,,,,
2025-03-22 22:30:00,study,,,On,24,Off,On,,,,,,
2025-03-22 23:00:00,pay_bills,,,On,24,Off,On,,,,,,
2025-03-22 23:30:00,prepare_for_bed,,,On,23,Off,On,,,,,,
2024-11-17 00:00:00,charge_devices,,,On,22,Off,Off,,,,,,
2024-11-17 00:30:00,shop_online,Social Media Notification,shop_online,On,22,Off,Off,On,22.0,Off,0.0,Off,0.0
2024-11-17 01:00:00,nap,,,On,22,Off,Off,,,,,,
2024-11-17 01:30:00,attend_online_class,Doorbell,socialize,On,22,Off,Off,On,22.0,Off,0.0,Off,0.0
2024-11-17 02:00:00,clean,,,On,22,Off,Off,,,,,,
2024-11-17 02:30:00,browse_social_media,,,On,22,Off,Off,,,,,,
2024-11-17 03:00:00,sleep,,,On,20,Off,On,,,,,,
2024-11-17 03:30:00,listen_music,,,On,20,Off,On,,,,,,
2024-11-17 04:00:00,drink,,,On,20,Off,On,,,,,,
2024-11-17 04:30:00,group_project,,,On,20,Off,On,,,,,,
2024-11-17 05:00:00,wake_up,,,On,24,Off,On,,,,,,
2024-11-17 05:30:00,shower,,,Off,24,Off,On,,,,,,
2024-11-17 06:00:00,get_dressed,,,Off,24,Off,On,,,,,,
2024-11-17 06:30:00,eat_breakfast,,,Off,24,Off,On,,,,,,
2024-11-17 07:00:00,study,,,On,25,Off,On,,,,,,
2024-11-17 07:30:00,wake_up,,,On,24,Off,On,,,,,,
2024-11-17 08:00:00,shower,Received an Important Email,communicate,Off,24,Off,On,Off,24.0,Off,0.0,On,80.0
2024-11-17 08:30:00,get_dressed,,,Off,24,Off,On,,,,,,
2024-11-17 09:00:00,wake_up,,,On,22,Off,On,,,,,,
2024-11-17 09:30:00,eat_breakfast,,,On,22,Off,On,,,,,,
2024-11-17 10:00:00,eat_breakfast,,,On,22,Off,On,,,,,,
2024-11-17 10:30:00,exercise,,,On,20,Off,On,,,,,,
2024-11-17 11:00:00,charge_devices,,,On,20,Off,On,,,,,,
2024-11-17 11:30:00,browse_social_media,,,On,20,Off,On,,,,,,
2024-11-17 12:00:00,grocery_shop,,,On,20,Off,On,,,,,,
2024-11-17 12:30:00,clean,,,On,20,Off,On,,,,,,
2024-11-17 13:00:00,attend_online_class,,,On,20,Off,On,,,,,,
2024-11-17 13:30:00,eat_takeout,,,On,20,Off,On,,,,,,
2024-11-17 14:00:00,cook,,,On,25,Off,On,,,,,,
2024-11-17 14:30:00,eat_takeout,,,On,25,Off,On,,,,,,
2024-11-17 15:00:00,cook,,,On,23,Off,On,,,,,,
2024-11-17 15:30:00,group_project,,,On,23,Off,On,,,,,,
2024-11-17 16:00:00,organize,Appliance Malfunction,organize,On,23,Off,On,On,22.0,Off,0.0,On,100.0
2024-11-17 16:30:00,exercise,,,On,20,Off,On,,,,,,
2024-11-17 17:00:00,socialize,,,On,22,On,On,,,,,,
2024-11-17 17:30:00,take_out_trash,,,On,22,On,On,,,,,,
2024-11-17 18:00:00,browse_social_media,,,On,22,On,On,,,,,,
2024-11-17 18:30:00,browse_social_media,,,On,22,On,On,,,,,,
2024-11-17 19:00:00,socialize,,,On,23,On,On,,,,,,
2024-11-17 19:30:00,eat_breakfast,,,On,23,On,On,,,,,,
2024-11-17 20:00:00,prepare_for_bed,,,On,22,Off,On,,,,,,
2024-11-17 20:30:00,socialize,,,On,23,On,On,,,,,,
2024-11-17 21:00:00,cook,,,On,23,On,On,,,,,,
2024-11-17 21:30:00,listen_music,,,On,23,On,On,,,,,,
2024-11-17 22:00:00,do_laundry,,,On,23,On,On,,,,,,
2024-11-17 22:30:00,charge_devices,,,On,23,On,On,,,,,,
2024-11-17 23:00:00,attend_online_class,,,On,23,On,On,,,,,,
2024-11-17 23:30:00,watch_media,,,On,24,On,On,,,,,,
2025-04-06 00:00:00,game,,,On,22,Off,Off,,,,,,
2025-04-06 00:30:00,charge_devices,,,On,22,Off,Off,,,,,,
2025-04-06 01:00:00,game,,,On,21,On,On,,,,,,
2025-04-06 01:30:00,get_dressed,,,On,21,On,On,,,,,,
2025-04-06 02:00:00,charge_devices,,,On,21,On,On,,,,,,
2025-04-06 02:30:00,do_laundry,,,On,21,On,On,,,,,,
2025-04-06 03:00:00,watch_media,,,On,24,On,On,,,,,,
2025-04-06 03:30:00,nap,,,On,24,On,On,,,,,,
2025-04-06 04:00:00,shop_online,,,On,24,On,On,,,,,,
2025-04-06 04:30:00,charge_devices,,,On,24,On,On,,,,,,
2025-04-06 05:00:00,meditate,,,On,24,On,On,,,,,,
2025-04-06 05:30:00,sleep,,,On,20,Off,On,,,,,,
2025-04-06 06:00:00,take_out_trash,,,On,20,Off,On,,,,,,
2025-04-06 06:30:00,exercise,,,On,19,Off,On,,,,,,
2025-04-06 07:00:00,wake_up,Baby Crying,other,On,23,Off,On,On,22.0,Off,36.0,On,100.0
2025-04-06 07:30:00,get_dressed,,,On,22,Off,On,,,,,,
2025-04-06 08:00:00,wake_up,,,On,22,Off,On,,,,,,
2025-04-06 08:30:00,shower,,,Off,22,Off,On,,,,,,
2025-04-06 09:00:00,watch_media,,,On,22,On,On,,,,,,
2025-04-06 09:30:00,organize,,,On,22,On,On,,,,,,
2025-04-06 10:00:00,study,,,On,24,On,On,,,,,,
2025-04-06 10:30:00,get_dressed,,,On,24,On,On,,,,,,
2025-04-06 11:00:00,read,,,On,24,On,On,,,,,,
2025-04-06 11:30:00,get_dressed,,,On,24,On,On,,,,,,
2025-04-06 12:00:00,clean,,,On,24,On,On,,,,,,
2025-04-06 12:30:00,clean,,,On,24,On,On,,,,,,
2025-04-06 13:00:00,group_project,,,On,24,On,On,,,,,,
2025-04-06 13:30:00,drink,,,On,24,On,On,,,,,,
2025-04-06 14:00:00,eat_takeout,,,On,24,On,On,,,,,,
2025-04-06 14:30:00,charge_devices,,,On,24,On,On,,,,,,
2025-04-06 15:00:00,shop_online,,,On,24,On,On,,,,,,
2025-04-06 15:30:00,do_laundry,,,On,24,On,On,,,,,,
2025-04-06 16:00:00,socialize,,,On,24,On,On,,,,,,
2025-04-06 16:30:00,watch_media,,,On,22,On,On,,,,,,
2025-04-06 17:00:00,cook,,,On,24,On,On,,,,,,
2025-04-06 17:30:00,game,,,On,21,On,On,,,,,,
2025-04-06 18:00:00,clean,,,On,21,On,On,,,,,,
2025-04-06 18:30:00,journal,,,On,21,On,On,,,,,,
2025-04-06 19:00:00,socialize,,,On,24,On,On,,,,,,
2025-04-06 19:30:00,study,,,On,23,On,On,,,,,,
2025-04-06 20:00:00,prepare_for_bed,,,On,23,Off,On,,,,,,
2025-04-06 20:30:00,set_alarms,,,On,23,Off,On,,,,,,
2025-04-06 21:00:00,eat_takeout,Received an Important Email,eat_takeout,On,23,Off,On,On,23.0,Off,36.0,On,30.0
2025-04-06 21:30:00,study,Doorbell,socialize,On,23,Off,On,On,23.0,Off,36.0,On,100.0
2025-04-06 22:00:00,charge_devices,,,On,23,Off,On,,,,,,
2025-04-06 22:30:00,socialize,,,On,23,On,On,,,,,,
2025-04-06 23:00:00,read,,,On,23,On,On,,,,,,
2025-04-06 23:30:00,cook,,,On,23,On,On,,,,,,
2025-08-15 00:00:00,set_alarms,,,On,22,Off,Off,,,,,,
2025-08-15 00:30:00,do_laundry,,,On,22,Off,Off,,,,,,
2025-08-15 01:00:00,watch_media,,,On,24,On,On,,,,,,
2025-08-15 01:30:00,prepare_for_bed,,,On,23,Off,On,,,,,,
2025-08-15 02:00:00,nap,,,On,23,Off,On,,,,,,
2025-08-15 02:30:00,do_laundry,,,On,23,Off,On,,,,,,
2025-08-15 03:00:00,nap,,,On,23,Off,On,,,,,,
2025-08-15 03:30:00,nap,,,On,23,Off,On,,,,,,
2025-08-15 04:00:00,nap,,,On,23,Off,On,,,,,,
2025-08-15 04:30:00,drink,,,On,23,Off,On,,,,,,
2025-08-15 05:00:00,meditate,,,On,23,Off,On,,,,,,
2025-08-15 05:30:00,meditate,,,On,23,Off,On,,,,,,
2025-08-15 06:00:00,get_dressed,,,On,23,Off,On,,,,,,
2025-08-15 06:30:00,shower,,,Off,23,Off,On,,,,,,
2025-08-15 07:00:00,eat_breakfast,,,Off,23,Off,On,,,,,,
2025-08-15 07:30:00,get_dressed,,,Off,23,Off,On,,,,,,
2025-08-15 08:00:00,do_laundry,Weather Alert,do_laundry,Off,23,Off,On,Off,23.0,Off,35.0,On,80.0
2025-08-15 08:30:00,meditate,,,Off,23,Off,On,,,,,,
2025-08-15 09:00:00,read,,,Off,23,Off,On,,,,,,
2025-08-15 09:30:00,exercise,,,On,20,Off,On,,,,,,
2025-08-15 10:00:00,organize,,,On,20,Off,On,,,,,,
2025-08-15 10:30:00,drink,,,On,20,Off,On,,,,,,
2025-08-15 11:00:00,study,,,On,24,Off,On,,,,,,
2025-08-15 11:30:00,attend_online_class,,,On,24,Off,On,,,,,,
2025-08-15 12:00:00,organize,,,On,24,Off,On,,,,,,
2025-08-15 12:30:00,attend_online_class,,,On,24,Off,On,,,,,,
2025-08-15 13:00:00,shop_online,,,On,24,Off,On,,,,,,
2025-08-15 13:30:00,brush_teeth,,,On,24,Off,On,,,,,,
2025-08-15 14:00:00,set_alarms,,,On,24,Off,On,,,,,,
2025-08-15 14:30:00,group_project,,,On,24,Off,On,,,,,,
2025-08-15 15:00:00,group_project,,,On,24,Off,On,,,,,,
2025-08-15 15:30:00,eat_breakfast,,,On,24,Off,On,,,,,,
2025-08-15 16:00:00,eat_takeout,,,On,24,Off,On,,,,,,
2025-08-15 16:30:00,game,,,On,22,On,On,,,,,,
2025-08-15 17:00:00,watch_media,,,On,24,On,On,,,,,,
2025-08-15 17:30:00,game,,,On,23,On,On,,,,,,
2025-08-15 18:00:00,attend_online_class,,,On,23,On,On,,,,,,
2025-08-15 18:30:00,group_project,,,On,23,On,On,,,,,,
2025-08-15 19:00:00,read,,,On,23,On,On,,,,,,
2025-08-15 19:30:00,listen_music,,,On,23,On,On,,,,,,
2025-08-15 20:00:00,set_alarms,,,On,23,On,On,,,,,,
2025-08-15 20:30:00,group_project,,,On,23,On,On,,,,,,
2025-08-15 21:00:00,shop_online,,,On,23,On,On,,,,,,
2025-08-15 21:30:00,clean,,,On,23,On,On,,,,,,
2025-08-15 22:00:00,communicate,,,On,23,On,On,,,,,,
2025-08-15 22:30:00,pay_bills,Loud Noise Outside,pay_bills,On,23,On,On,On,23.0,On,44.0,On,60.0
2025-08-15 23:00:00,wake_up,,,On,24,On,On,,,,,,
2025-08-15 23:30:00,prepare_for_bed,,,On,23,Off,On,,,,,,
2025-03-25 00:00:00,listen_music,,,On,22,Off,Off,,,,,,
2025-03-25 00:30:00,socialize,,,On,23,On,On,,,,,,
2025-03-25 01:00:00,socialize,,,On,22,On,On,,,,,,
2025-03-25 01:30:00,socialize,,,On,24,On,On,,,,,,
2025-03-25 02:00:00,charge_devices,,,On,24,On,On,,,,,,
2025-03-25 02:30:00,nap,,,On,24,On,On,,,,,,
2025-03-25 03:00:00,drink,,,On,24,On,On,,,,,,
2025-03-25 03:30:00,set_alarms,,,On,24,On,On,,,,,,
2025-03-25 04:00:00,get_dressed,,,On,24,On,On,,,,,,
2025-03-25 04:30:00,prepare_for_bed,,,On,21,Off,On,,,,,,
2025-03-25 05:00:00,sleep,,,On,21,Off,On,,,,,,
2025-03-25 05:30:00,study,,,On,25,Off,On,,,,,,
2025-03-25 06:00:00,exercise,,,On,20,Off,On,,,,,,
2025-03-25 06:30:00,brush_teeth,,,On,20,Off,On,,,,,,
2025-03-25 07:00:00,sleep,,,On,22,Off,On,,,,,,
2025-03-25 07:30:00,exercise,,,On,18,Off,On,,,,,,
2025-03-25 08:00:00,organize,,,On,18,Off,On,,,,,,
2025-03-25 08:30:00,listen_music,,,On,18,Off,On,,,,,,
2025-03-25 09:00:00,do_laundry,,,On,18,Off,On,,,,,,
2025-03-25 09:30:00,eat_takeout,Breaking News Alert,eat_takeout,On,18,Off,On,On,18.0,Off,39.0,On,100.0
2025-03-25 10:00:00,journal,,,On,18,Off,On,,,,,,
2025-03-25 10:30:00,wake_up,,,On,24,Off,On,,,,,,
2025-03-25 11:00:00,eat_breakfast,,,On,24,Off,On,,,,,,
2025-03-25 11:30:00,study,,,On,25,Off,On,,,,,,
2025-03-25 12:00:00,listen_music,,,On,25,Off,On,,,,,,
2025-03-25 12:30:00,watch_media,,,On,22,On,On,,,,,,
2025-03-25 13:00:00,shop_online,,,On,22,On,On,,,,,,
2025-03-25 13:30:00,organize,,,On,22,On,On,,,,,,
2025-03-25 14:00:00,communicate,,,On,22,On,On,,,,,,
2025-03-25 14:30:00,grocery_shop,,,On,22,On,On,,,,,,
2025-03-25 15:00:00,take_out_trash,,,On,22,On,On,,,,,,
2025-03-25 15:30:00,charge_devices,,,On,22,On,On,,,,,,
2025-03-25 16:00:00,set_alarms,,,On,22,On,On,,,,,,
2025-03-25 16:30:00,attend_online_class,,,On,22,On,On,,,,,,
2025-03-25 17:00:00,clean,,,On,22,On,On,,,,,,
2025-03-25 17:30:00,eat_takeout,,,On,22,On,On,,,,,,
2025-03-25 18:00:00,eat_takeout,,,On,22,On,On,,,,,,
2025-03-25 18:30:00,socialize,,,On,24,On,On,,,,,,
2025-03-25 19:00:00,charge_devices,,,On,24,On,On,,,,,,
2025-03-25 19:30:00,do_laundry,,,On,24,On,On,,,,,,
2025-03-25 20:00:00,watch_media,,,On,22,On,On,,,,,,
2025-03-25 20:30:00,journal,,,On,22,On,On,,,,,,
2025-03-25 21:00:00,organize,,,On,22,On,On,,,,,,
2025-03-25 21:30:00,game,,,On,23,On,On,,,,,,
2025-03-25 22:00:00,prepare_for_bed,,,On,21,Off,On,,,,,,
2025-03-25 22:30:00,charge_devices,,,On,21,Off,On,,,,,,
2025-03-25 23:00:00,pay_bills,,,On,21,Off,On,,,,,,
2025-03-25 23:30:00,get_dressed,,,On,21,Off,On,,,,,,
2025-02-09 00:00:00,nap,,,On,22,Off,Off,,,,,,
2025-02-09 00:30:00,study,,,On,23,Off,On,,,,,,
2025-02-09 01:00:00,meditate,,,On,23,Off,On,,,,,,
2025-02-09 01:30:00,drink,,,On,23,Off,On,,,,,,
2025-02-09 02:00:00,browse_social_media,,,On,23,Off,On,,,,,,
2025-02-09 02:30:00,game,,,On,22,On,On,,,,,,
2025-02-09 03:00:00,communicate,,,On,22,On,On,,,,,,
2025-02-09 03:30:00,organize,,,On,22,On,On,,,,,,
2025-02-09 04:00:00,clean,,,On,22,On,On,,,,,,
2025-02-09 04:30:00,clean,,,On,22,On,On,,,,,,
2025-02-09 05:00:00,eat_breakfast,,,On,22,On,On,,,,,,
2025-02-09 05:30:00,get_dressed,,,On,22,On,On,,,,,,
2025-02-09 06:00:00,clean,Received an Important Email,communicate,On,22,On,On,On,22.0,On,47.0,On,60.0
2025-02-09 06:30:00,clean,Breaking News Alert,clean,On,22,On,On,On,22.0,On,47.0,On,60.0
2025-02-09 07:00:00,shower,,,Off,22,On,On,,,,,,
2025-02-09 07:30:00,brush_teeth,,,Off,22,On,On,,,,,,
2025-02-09 08:00:00,pay_bills,,,Off,22,On,On,,,,,,
2025-02-09 08:30:00,shower,,,Off,22,On,On,,,,,,
2025-02-09 09:00:00,pay_bills,,,Off,22,On,On,,,,,,
2025-02-09 09:30:00,grocery_shop,,,Off,22,On,On,,,,,,
2025-02-09 10:00:00,get_dressed,,,Off,22,On,On,,,,,,
2025-02-09 10:30:00,meditate,,,Off,22,On,On,,,,,,
2025-02-09 11:00:00,attend_online_class,,,Off,22,On,On,,,,,,
2025-02-09 11:30:00,eat_breakfast,Doorbell,socialize,Off,22,On,On,Off,22.0,On,47.0,On,80.0
2025-02-09 12:00:00,socialize,,,On,24,On,On,,,,,,
2025-02-09 12:30:00,organize,,,On,24,On,On,,,,,,
2025-02-09 13:00:00,clean,,,On,24,On,On,,,,,,
2025-02-09 13:30:00,group_project,,,On,24,On,On,,,,,,
2025-02-09 14:00:00,organize,,,On,24,On,On,,,,,,
2025-02-09 14:30:00,wake_up,,,On,23,On,On,,,,,,
2025-02-09 15:00:00,communicate,,,On,23,On,On,,,,,,
2025-02-09 15:30:00,pay_bills,,,On,23,On,On,,,,,,
2025-02-09 16:00:00,clean,,,On,23,On,On,,,,,,
2025-02-09 16:30:00,shop_online,,,On,23,On,On,,,,,,
2025-02-09 17:00:00,nap,,,On,23,On,On,,,,,,
2025-02-09 17:30:00,listen_music,,,On,23,On,On,,,,,,
2025-02-09 18:00:00,communicate,,,On,23,On,On,,,,,,
2025-02-09 18:30:00,exercise,,,On,18,On,On,,,,,,
2025-02-09 19:00:00,take_out_trash,,,On,18,On,On,,,,,,
2025-02-09 19:30:00,nap,,,On,18,On,On,,,,,,
2025-02-09 20:00:00,game,,,On,22,On,On,,,,,,
2025-02-09 20:30:00,prepare_for_bed,,,On,21,Off,On,,,,,,
2025-02-09 21:00:00,game,,,On,22,On,On,,,,,,
2025-02-09 21:30:00,do_laundry,,,On,22,On,On,,,,,,
2025-02-09 22:00:00,communicate,,,On,22,On,On,,,,,,
2025-02-09 22:30:00,drink,,,On,22,On,On,,,,,,
2025-02-09 23:00:00,prepare_for_bed,,,On,22,Off,On,,,,,,
2025-02-09 23:30:00,watch_media,,,On,22,On,On,,,,,,
2025-08-01 00:00:00,drink,,,On,22,Off,Off,,,,,,
2025-08-01 00:30:00,read,,,On,22,Off,Off,,,,,,
2025-08-01 01:00:00,set_alarms,,,On,22,Off,Off,,,,,,
2025-08-01 01:30:00,attend_online_class,,,On,22,Off,Off,,,,,,
2025-08-01 02:00:00,shop_online,,,On,22,Off,Off,,,,,,
2025-08-01 02:30:00,sleep,Breaking News Alert,watch_media,On,22,Off,On,On,22.0,Off,0.0,On,10.0
2025-08-01 03:00:00,nap,,,On,22,Off,On,,,,,,
2025-08-01 03:30:00,nap,,,On,22,Off,On,,,,,,
2025-08-01 04:00:00,charge_devices,,,On,22,Off,On,,,,,,
2025-08-01 04:30:00,charge_devices,,,On,22,Off,On,,,,,,
2025-08-01 05:00:00,get_dressed,,,On,22,Off,On,,,,,,
2025-08-01 05:30:00,shower,,,Off,22,Off,On,,,,,,
2025-08-01 06:00:00,wake_up,,,On,23,Off,On,,,,,,
2025-08-01 06:30:00,eat_breakfast,,,On,23,Off,On,,,,,,
2025-08-01 07:00:00,brush_teeth,,,On,23,Off,On,,,,,,
2025-08-01 07:30:00,brush_teeth,,,On,23,Off,On,,,,,,
2025-08-01 08:00:00,eat_breakfast,Social Media Notification,eat_breakfast,On,23,Off,On,On,23.0,Off,0.0,On,70.0
2025-08-01 08:30:00,browse_social_media,,,On,23,Off,On,,,,,,
2025-08-01 09:00:00,socialize,,,On,24,On,On,,,,,,
2025-08-01 09:30:00,organize,,,On,24,On,On,,,,,,
2025-08-01 10:00:00,browse_social_media,,,On,24,On,On,,,,,,
2025-08-01 10:30:00,meditate,,,On,24,On,On,,,,,,
2025-08-01 11:00:00,brush_teeth,,,On,24,On,On,,,,,,
2025-08-01 11:30:00,communicate,,,On,24,On,On,,,,,,
2025-08-01 12:00:00,grocery_shop,,,On,24,On,On,,,,,,
2025-08-01 12:30:00,organize,,,On,24,On,On,,,,,,
2025-08-01 13:00:00,pay_bills,,,On,24,On,On,,,,,,
2025-08-01 13:30:00,take_out_trash,,,On,24,On,On,,,,,,
2025-08-01 14:00:00,cook,,,On,25,On,On,,,,,,
2025-08-01 14:30:00,listen_music,,,On,25,On,On,,,,,,
2025-08-01 15:00:00,brush_teeth,,,On,25,On,On,,,,,,
2025-08-01 15:30:00,watch_media,Doorbell,socialize,On,23,On,On,On,23.0,On,33.0,On,40.0
2025-08-01 16:00:00,cook,,,On,23,On,On,,,,,,
2025-08-01 16:30:00,nap,,,On,23,On,On,,,,,,
2025-08-01 17:00:00,grocery_shop,Baby Crying,grocery_shop,On,23,On,On,On,22.0,Off,33.0,On,100.0
2025-08-01 17:30:00,pay_bills,,,On,22,Off,On,,,,,,
2025-08-01 18:00:00,take_out_trash,,,On,22,Off,On,,,,,,
2025-08-01 18:30:00,study,,,On,25,Off,On,,,,,,
2025-08-01 19:00:00,shop_online,,,On,25,Off,On,,,,,,
2025-08-01 19:30:00,brush_teeth,,,On,25,Off,On,,,,,,
2025-08-01 20:00:00,drink,,,On,25,Off,On,,,,,,
2025-08-01 20:30:00,prepare_for_bed,,,On,22,Off,On,,,,,,
2025-08-01 21:00:00,prepare_for_bed,,,On,23,Off,On,,,,,,
2025-08-01 21:30:00,journal,,,On,23,Off,On,,,,,,
2025-08-01 22:00:00,clean,,,On,23,Off,On,,,,,,
2025-08-01 22:30:00,eat_takeout,,,On,23,Off,On,,,,,,
2025-08-01 23:00:00,cook,,,On,23,Off,On,,,,,,
2025-08-01 23:30:00,game,,,On,22,On,On,,,,,,
2025-01-11 00:00:00,journal,Neighbor Playing Loud Music,browse_social_media,On,22,Off,Off,On,22.0,Off,0.0,Off,0.0
2025-01-11 00:30:00,set_alarms,,,On,22,Off,Off,,,,,,
2025-01-11 01:00:00,attend_online_class,,,On,22,Off,Off,,,,,,
2025-01-11 01:30:00,cook,,,On,23,Off,On,,,,,,
2025-01-11 02:00:00,prepare_for_bed,,,On,23,Off,On,,,,,,
2025-01-11 02:30:00,prepare_for_bed,,,On,23,Off,On,,,,,,
2025-01-11 03:00:00,prepare_for_bed,Neighbor Playing Loud Music,prepare_for_bed,On,23,Off,On,On,23.0,Off,0.0,On,30.0
2025-01-11 03:30:00,game,Weather Alert,game,On,21,On,On,On,21.0,On,55.0,On,60.0
2025-01-11 04:00:00,drink,,,On,21,On,On,,,,,,
2025-01-11 04:30:00,nap,,,On,21,On,On,,,,,,
2025-01-11 05:00:00,brush_teeth,,,On,21,On,On,,,,,,
2025-01-11 05:30:00,journal,,,On,21,On,On,,,,,,
2025-01-11 06:00:00,shower,,,Off,21,On,On,,,,,,
2025-01-11 06:30:00,get_dressed,,,Off,21,On,On,,,,,,
2025-01-11 07:00:00,wake_up,,,On,22,On,On,,,,,,
2025-01-11 07:30:00,sleep,,,On,20,Off,On,,,,,,
2025-01-11 08:00:00,pay_bills,,,On,20,Off,On,,,,,,
2025-01-11 08:30:00,game,,,On,22,On,On,,,,,,
2025-01-11 09:00:00,pay_bills,,,On,22,On,On,,,,,,
2025-01-11 09:30:00,pay_bills,,,On,22,On,On,,,,,,
2025-01-11 10:00:00,sleep,,,On,22,Off,On,,,,,,
2025-01-11 10:30:00,wake_up,,,On,22,Off,On,,,,,,
2025-01-11 11:00:00,take_out_trash,,,On,22,Off,On,,,,,,
2025-01-11 11:30:00,get_dressed,,,On,22,Off,On,,,,,,
2025-01-11 12:00:00,do_laundry,,,On,22,Off,On,,,,,,
2025-01-11 12:30:00,study,,,On,23,Off,On,,,,,,
2025-01-11 13:00:00,charge_devices,,,On,23,Off,On,,,,,,
2025-01-11 13:30:00,cook,,,On,23,Off,On,,,,,,
2025-01-11 14:00:00,meditate,,,On,23,Off,On,,,,,,
2025-01-11 14:30:00,take_out_trash,Weather Alert,take_out_trash,On,23,Off,On,On,23.0,Off,54.0,On,100.0
2025-01-11 15:00:00,pay_bills,,,On,23,Off,On,,,,,,
2025-01-11 15:30:00,clean,,,On,23,Off,On,,,,,,
2025-01-11 16:00:00,group_project,,,On,23,Off,On,,,,,,
2025-01-11 16:30:00,cook,,,On,24,Off,On,,,,,,
2025-01-11 17:00:00,study,,,On,23,Off,On,,,,,,
2025-01-11 17:30:00,take_out_trash,,,On,23,Off,On,,,,,,
2025-01-11 18:00:00,clean,,,On,23,Off,On,,,,,,
2025-01-11 18:30:00,pay_bills,,,On,23,Off,On,,,,,,
2025-01-11 19:00:00,brush_teeth,,,On,23,Off,On,,,,,,
2025-01-11 19:30:00,take_out_trash,,,On,23,Off,On,,,,,,
2025-01-11 20:00:00,set_alarms,,,On,23,Off,On,,,,,,
2025-01-11 20:30:00,listen_music,,,On,23,Off,On,,,,,,
2025-01-11 21:00:00,organize,,,On,23,Off,On,,,,,,
2025-01-11 21:30:00,take_out_trash,,,On,23,Off,On,,,,,,
2025-01-11 22:00:00,socialize,,,On,24,On,On,,,,,,
2025-01-11 22:30:00,shop_online,,,On,24,On,On,,,,,,
2025-01-11 23:00:00,journal,,,On,24,On,On,,,,,,
2025-01-11 23:30:00,set_alarms,,,On,24,On,On,,,,,,
2025-05-14 00:00:00,browse_social_media,,,On,22,Off,Off,,,,,,
2025-05-14 00:30:00,brush_teeth,,,On,22,Off,Off,,,,,,
2025-05-14 01:00:00,pay_bills,,,On,22,Off,Off,,,,,,
2025-05-14 01:30:00,watch_media,,,On,24,On,On,,,,,,
2025-05-14 02:00:00,nap,,,On,24,On,On,,,,,,
2025-05-14 02:30:00,sleep,,,On,20,Off,On,,,,,,
2025-05-14 03:00:00,do_laundry,,,On,20,Off,On,,,,,,
2025-05-14 03:30:00,game,,,On,23,On,On,,,,,,
2025-05-14 04:00:00,watch_media,,,On,23,On,On,,,,,,
2025-05-14 04:30:00,group_project,,,On,23,On,On,,,,,,
2025-05-14 05:00:00,eat_breakfast,Doorbell,socialize,On,23,On,On,On,23.0,On,49.0,On,40.0
2025-05-14 05:30:00,brush_teeth,,,On,23,On,On,,,,,,
2025-05-14 06:00:00,eat_breakfast,,,On,23,On,On,,,,,,
2025-05-14 06:30:00,wake_up,,,On,23,On,On,,,,,,
2025-05-14 07:00:00,communicate,,,On,23,On,On,,,,,,
2025-05-14 07:30:00,charge_devices,,,On,23,On,On,,,,,,
2025-05-14 08:00:00,communicate,,,On,23,On,On,,,,,,
2025-05-14 08:30:00,attend_online_class,,,On,23,On,On,,,,,,
2025-05-14 09:00:00,get_dressed,,,On,23,On,On,,,,,,
2025-05-14 09:30:00,get_dressed,Phone Call,communicate,On,23,On,On,On,23.0,On,49.0,On,70.0
2025-05-14 10:00:00,charge_devices,,,On,23,On,On,,,,,,
2025-05-14 10:30:00,get_dressed,,,On,23,On,On,,,,,,
2025-05-14 11:00:00,take_out_trash,,,On,23,On,On,,,,,,
2025-05-14 11:30:00,cook,,,On,24,On,On,,,,,,
2025-05-14 12:00:00,clean,,,On,24,On,On,,,,,,
2025-05-14 12:30:00,charge_devices,,,On,24,On,On,,,,,,
2025-05-14 13:00:00,pay_bills,,,On,24,On,On,,,,,,
2025-05-14 13:30:00,eat_takeout,,,On,24,On,On,,,,,,
2025-05-14 14:00:00,attend_online_class,,,On,24,On,On,,,,,,
2025-05-14 14:30:00,exercise,Received an Important Email,exercise,On,19,On,On,On,19.0,On,49.0,On,100.0
2025-05-14 15:00:00,study,,,On,25,On,On,,,,,,
2025-05-14 15:30:00,do_laundry,,,On,25,On,On,,,,,,
2025-05-14 16:00:00,game,,,On,22,On,On,,,,,,
2025-05-14 16:30:00,brush_teeth,,,On,22,On,On,,,,,,
2025-05-14 17:00:00,listen_music,Breaking News Alert,listen_music,On,22,On,On,On,22.0,On,44.0,On,60.0
2025-05-14 17:30:00,group_project,,,On,22,On,On,,,,,,
2025-05-14 18:00:00,journal,,,On,22,On,On,,,,,,
2025-05-14 18:30:00,prepare_for_bed,,,On,23,Off,On,,,,,,
2025-05-14 19:00:00,sleep,,,On,20,Off,On,,,,,,
